TreeID,StandID,Plot,Tag,PrevPSPTag,PrevHOM,PrevDBH,PrevMS,PrevRT,PrevLA,Species,PrevStatus,PrevComments,gx,gy,PrevMainStem,PrevMulti,CrownScorch,CharUp,CharSide1,CharSide2,CharDown,PrevYear
601267,RS31,0503,601267,,137,7,,,,TSHE,1,,142.539,80.691,601267,N,,,,,,
600419,RS31,0411,600419,,137,78.4,,,,PSME,1,,120.668,288.823,600419,N,,,,,,
401170,RS31,0501,401170,,137,17.4,,,,TSHE,1,UWD,132.403,49.925,401170,N,,,,,,
500517,RS31,0406,500517,,137,1.1,,,,COCOC,1,,121.695,163.2,500513,Y,,,,,,
601311,RS31,0403,601311,,137,118.6,,,,PSME,1,burls,121.486,86.882,601311,N,,,,,,
500165,RS31,0409,500165,,137,2.5,,,,TSHE,1,,123.04,225.601,500165,N,,,,,,
401356,RS31,0404,401356,,137,3.9,,,,TSHE,1,UWD,114.547,103.163,401356,N,,,,,,
600413,RS31,0411,600413,,137,39.6,,,,PSME,1,,123.944,282.025,600413,N,,,,,,
600536,RS31,0504,600536,,137,34.1,,,,TSHE,1,,141.371,104.07,600536,N,,,,,,
500223,RS31,0411,500223,,137,5.8,,,,RHMA,1,,120.468,283.308,500223,N,,,,,,
500518,RS31,0406,500518,,137,1.1,,,,RHMA,1,,122.449,162.051,500518,Y,,,,,,
700536,RS31,0500,700536,,137,4.6,,,,TSHE,1,,139.956,5.188,700536,N,,,,,,
500911,RS31,0406,500911,,137,3.3,,,,TSHE,1,NURSE,109.986,153.464,500911,N,,,,,,
601482,RS31,0503,601482,,137,11,,,,TSHE,1,,145.341,88.55,601482,N,,,,,,
400271,RS31,0407,400271,,137,9,,,,TSHE,1,,121.005,187.764,400271,N,,,,,,
500389,RS31,0411,500389,,137,1.5,,,,RHMA,1,,106.156,281.937,500388,Y,,,,,,
401320,RS31,0405,401320,,137,1.1,,,,VAPA,1,,119.732,147.383,401321,Y,,,,,,
500143,RS31,0410,500143,,137,32.9,,,,TSHE,1,,121.963,255.717,500143,N,,,,,,
500338,RS31,0410,500338,,137,17.7,,,,TSHE,1,,117.109,261.116,500338,N,,,,,,
601248,RS31,0503,601248,,137,12.1,,,,TSHE,1,,142.33,95.697,601248,N,,,,,,
500902,RS31,0406,500902,,137,27.3,,,,TSHE,1,,107.624,163.412,500902,N,,,,,,
500219,RS31,0411,500219,,137,9.4,,,,TSHE,1,,119.892,285.785,500219,N,,,,,,
401465,RS31,0405,401465,,137,2.9,,,,ACCI,1,,102.831,137.272,401465,N,,,,,,
500287,RS31,0409,500287,,137,2.8,,,,TSHE,1,,109.928,249.097,500287,N,,,,,,
500334,RS31,0410,500334,,137,6.6,,,,TSHE,1,NURSE; STILTED ROOTS,123.09,264.811,500334,N,,,,,,
500192,RS31,0409,500192,,137,1.7,,,,TSHE,1,,105.454,233.044,500192,N,,,,,,
401176,RS31,0501,401176,,137,28.7,,,,TSHE,1,PMULT 0401175,134.43,47.743,401176,N,,,,,,
500562,RS31,0405,500562,,137,1.4,,,,THPL,1,,114.897,133.053,500562,N,,,,,,
500291,RS31,0410,500291,,137,3.9,,,,RHMA,1,LEAN,106.802,256.623,500291,Y,,,,,,
500962,RS31,0406,500962,,137,36.1,,,,TSHE,1,,115.253,154.39,500962,N,,,,,,
500200,RS31,0409,500200,,137,14.8,,,,TSHE,1,,100.681,225.868,500200,N,,,,,,
700430,RS31,0502,700430,,137,155.7,,,,PSME,1,,142.522,70.06,700430,N,,,,,,
500286,RS31,0410,500286,,137,37.2,,,,TSHE,1,,108.723,251.463,500286,N,,,,,,
500164,RS31,0409,500164,,137,12.5,,,,TSHE,1,NURSE,122.97,225.698,500164,N,,,,,,
500282,RS31,0410,500282,,137,1.5,,,,TSHE,1,,109.522,270.508,500282,N,,,,,,
500179,RS31,0409,500179,,137,14.7,,,,TSHE,1,,108.321,229.369,500179,N,,,,,,
700478,RS31,0502,700478,,137,9.5,,,,TSHE,1,,128.465,71.012,700478,N,,,,,,
500197,RS31,0408,500197,,137,13.3,,,,TSHE,1,,106.225,224.849,500197,N,,,,,,
401357,RS31,0404,401357,,137,28.5,,,,THPL,1,,121.132,105.193,401357,N,,,,,,
600405,RS31,0411,600405,,137,5.9,,,,TSHE,1,,124.447,292.719,600405,N,,,,,,
401418,RS31,0403,401418,,137,91.1,,,,PSME,1,,102.722,97.054,401418,N,,,,,,
400282,RS31,0407,400282,,137,43.3,,,,TSHE,1,,118.184,189.267,400282,N,,,,,,
600682,RS31,0406,600682,,137,8,,,,RHMA,1,GROUND,120.759,172.519,600682,N,,,,,,
601275,RS31,0503,601275,,137,2.1,,,,TSHE,1,,136.838,80.511,601274,Y,,,,,,
401229,RS31,0406,401229,,137,10.3,,,,TSHE,1,STRESS,103.471,174.653,401229,N,,,,,,
500249,RS31,0410,500249,,137,6.4,,,,TSHE,1,WITCHES BROOM,109.716,268.839,500249,N,,,,,,
500405,RS31,0409,500405,,137,6.4,,,,ACCI,1,,102.062,231.951,500405,N,,,,,,
500371,RS31,0411,500371,,137,1.2,,,,TSHE,1,,102.166,289.84,500371,Y,,,,,,
700552,RS31,0500,700552,,137,1.6,,,,TSHE,1,,136.248,5.563,700552,N,,,,,,
500910,RS31,0406,500910,,137,5,,,,TSHE,1,NURSE,110.358,154.155,500910,N,,,,,,
500107,RS31,0410,500107,,137,1,,,,RHMA,1,,101.723,267.239,500106,Y,,,,,,
500447,RS31,0408,500447,,137,69.4,,,,PSME,1,,109.475,200.188,500447,N,,,,,,
601348,RS31,0404,601348,,137,1.9,,,,THPL,1,,121.712,100.216,601348,N,,,,,,
500454,RS31,0407,500454,,137,31,,,,PSME,1,,106.755,176.442,500454,N,,,,,,
600594,RS31,0408,600594,,137,8.8,,,,TSHE,1,,106.2,216.777,600594,N,,,,,,
500221,RS31,0411,500221,,137,1.5,,,,RHMA,1,,119.127,283.538,500221,N,,,,,,
700476,RS31,0501,700476,,137,21.8,,,,TSHE,1,,136.581,42.131,700476,N,,,,,,
500422,RS31,0407,500422,,137,45.1,,,,PSME,1,,110.625,197.647,500422,N,,,,,,
500906,RS31,0406,500906,,137,11.6,,,,TSHE,1,,109.399,157.765,500906,N,,,,,,
500294,RS31,0410,500294,,137,2,,,,RHMA,1,,120.195,274.687,500294,Y,,,,,,
500117,RS31,0411,500117,,137,45.9,,,,PSME,1,,117.573,282.719,500117,N,,,,,,
500238,RS31,0411,500238,,137,1.2,,,,RHMA,1,,123.12,281.776,500238,N,,,,,,
500128,RS31,0410,500128,,137,20.6,,,,TSHE,1,NURSE,114.189,254.332,500128,N,,,,,,
401089,RS31,0406,401089,,137,3.6,,,,TSHE,1,,100.547,156.085,401089,N,,,,,,
500934,RS31,0405,500934,,137,1.9,,,,VAPA,1,,116.702,133.539,500934,N,,,,,,
400623,RS31,0410,400623,,137,2.1,,,,RHMA,1,,105.632,269.578,400623,Y,,,,,,
600518,RS31,0503,600518,,137,5.5,,,,TSHE,1,,125.356,80.296,600518,N,,,,,,
601326,RS31,0403,601326,,137,6.8,,,,TSHE,1,,115.854,78.268,601326,N,,,,,,
500203,RS31,0411,500203,,137,1.7,,,,RHMA,1,,110.399,298.918,500203,N,,,,,,
500412,RS31,0409,500412,,137,10,,,,TSHE,1,,118.11,244.395,500412,N,,,,,,
400586,RS31,0409,400586,,137,1.5,,,,RHMA,1,,102.06,236.959,400584,Y,,,,,,
500171,RS31,0408,500171,,137,19.6,,,,TSHE,1,,112.668,222.529,500171,N,,,,,,
400839,RS31,0409,400839,,137,15.2,,,,TSHE,1,,119.639,231.308,400839,N,,,,,,
500466,RS31,0406,500466,,137,93.6,,,,PSME,1,,112.827,172.526,500466,N,,,,,,
700466,RS31,0501,700466,,137,48.8,,,,TSHE,1,,144.532,46.776,700466,Y,,,,,,
401227,RS31,0406,401227,,137,1.7,,,,RHMA,1,,117.241,156.081,401227,N,,,,,,
600422,RS31,0411,600422,,137,15.5,,,,TSHE,1,,121.467,291.923,600422,N,,,,,,
700848,RS31,0501,700848,,137,11.7,,,,TSHE,1,,125.868,25.959,700848,N,,,,,,
500403,RS31,0409,500403,,137,5.2,,,,ACCI,1,,102.901,232.203,500403,N,,,,,,
700429,RS31,0502,700429,,137,24.7,,,,TSHE,1,,142.866,71.896,700429,N,,,,,,
501009,RS31,0409,501009,,137,2.5,,,,RHMA,1,ODD,120.809,245.946,501009,N,,,,,,
500148,RS31,0410,500148,,137,84,,,,PSME,1,,121.99,251.033,500148,N,,,,,,
500102,RS31,0410,500102,,137,5,,,,TSHE,1,,105.262,261.526,500102,N,,,,,,
600416,RS31,0411,600416,,137,8.4,,,,TSHE,1,,121.373,285.377,600416,N,,,,,,
500230,RS31,0411,500230,,137,2.9,,,,RHMA,1,GROUND UWD,120.511,280.089,500229,Y,,,,,,
401235,RS31,0404,401235,,137,41.8,,,,THPL,1,,112.987,114.958,401235,N,,,,,,
401193,RS31,0501,401193,,137,5.1,,,,TSHE,1,,130.426,33.06,401193,N,,,,,,
500917,RS31,0405,500917,,137,2.3,,,,ACCI,1,,103.216,140.744,500917,N,,,,,,
601350,RS31,0503,601350,,137,44.9,,,,TSHE,1,GROUND; ODD; recently fallen,133.836,94.071,601350,N,,,,,,
500584,RS31,0405,500584,,137,2.1,,,,THPL,1,,119.782,143.009,500583,Y,,,,,,
500299,RS31,0411,500299,,137,1,,,,RHMA,1,,123.704,276.451,500299,N,,,,,,
600414,RS31,0411,600414,,137,4.6,,,,RHMA,1,,124.38,283.068,600414,N,,,,,,
500935,RS31,0405,500935,,137,3,,,,TSHE,1,,117.772,133.539,500935,N,,,,,,
700475,RS31,0501,700475,,137,20.7,,,,TSHE,1,,141.036,39.261,700475,N,,,,,,
700459,RS31,0501,700459,,137,18.5,,,,TSHE,1,,149.566,47.549,700459,N,,,,,,
500166,RS31,0408,500166,,137,77.8,,,,PSME,1,,124.341,223.073,500166,N,,,,,,
500255,RS31,0410,500255,,137,1.1,,,,RHMA,1,,100.902,266.979,500255,Y,,,,,,
601323,RS31,0403,601323,,137,2.4,,,,THPL,1,LEAN AT BASE,112.396,79.843,601323,N,,,,,,
600797,RS31,0404,600797,,137,49.1,,,,THPL,1,,113.303,109.68,600797,N,,,,,,
601251,RS31,0503,601251,,137,13.8,,,,TSHE,1,,144.172,93.724,601251,N,,,,,,
400581,RS31,0409,400581,,137,1.1,,,,RHMA,1,,107.412,241.258,400580,Y,,,,,,
400686,RS31,0410,400686,,137,1.3,,,,RHMA,1,,105.972,266.319,400686,Y,,,,,,
401249,RS31,0404,401249,,137,105.5,,,,PSME,1,,106.74,119.449,401249,N,,,,,,
601271,RS31,0503,601271,,137,15.9,,,,TSHE,1,,138.192,86.566,601271,N,,,,,,
601280,RS31,0502,601280,,137,17,,,,TSHE,1,,137.957,68.782,601280,N,,,,,,
500361,RS31,0411,500361,,137,8.2,,,,ACCI,1,,112.568,294.775,500361,N,,,,,,
500244,RS31,0410,500244,,137,2,,,,TSHE,1,,113.093,273.303,500244,N,,,,,,
700574,RS31,0500,700574,,137,12.2,,,,TSHE,1,,143.252,9.622,700574,N,,,,,,
500360,RS31,0411,500360,,137,1.2,,,,RHMA,1,,109.029,294.321,500360,N,,,,,,
400929,RS31,0406,400929,,137,22.7,,,,TSHE,1,,102.298,173.058,400929,N,,,,,,
500131,RS31,0410,500131,,137,7.4,,,,TSHE,1,,112.993,254.006,500131,N,,,,,,
501039,RS31,0403,501039,,5,4.3,,,,TSHE,1,POM 50; Suspended in tip up,108.625,90.908,501039,N,,,,,,
401190,RS31,0501,401190,,137,2.8,,,,TSHE,1,,128.353,36.468,401190,N,,,,,,
700463,RS31,0501,700463,,137,20.3,,,,TSHE,1,,143.302,48.377,700463,N,,,,,,
500121,RS31,0410,500121,,137,119.9,,,,PSME,1,,112.763,261.193,500121,N,,,,,,
500909,RS31,0406,500909,,137,3,,,,TSHE,1,,112.442,155.398,500909,N,,,,,,
700481,RS31,0502,700481,,137,11.2,,,,TSHE,1,,128.727,68.245,700481,N,,,,,,
700484,RS31,0502,700484,,137,22,,,,TSHE,1,,126.48,67.226,700484,N,,,,,,
500175,RS31,0408,500175,,137,47.5,,,,PSME,1,,111.856,224.882,500175,N,,,,,,
500188,RS31,0409,500188,,137,7.9,,,,ACCI,1,,112.001,234.13,500188,N,,,,,,
500907,RS31,0406,500907,,137,7.1,,,,TSHE,1,,110.962,156.473,500907,N,,,,,,
500247,RS31,0410,500247,,137,22.7,,,,TSHE,1,WITCHES BROOM,113.103,271.644,500247,N,,,,,,
400576,RS31,0409,400576,,137,13.8,,,,TSHE,1,,112.801,245.688,400576,N,,,,,,
700545,RS31,0500,700545,,137,22.9,,,,THPL,1,,125.645,2.513,700545,N,,,,,,
700439,RS31,0502,700439,,137,8.2,,,,TSHE,1,,146.158,67.084,700439,N,,,,,,
500178,RS31,0409,500178,,137,9.9,,,,TSHE,1,,111.34,228.199,500178,N,,,,,,
400641,RS31,0410,400641,,137,3.1,,,,RHMA,1,,101.959,267.246,400641,N,,,,,,
700568,RS31,0500,700568,,137,33.3,,,,TSHE,1,,133.822,17.368,700568,N,,,,,,
500141,RS31,0410,500141,,137,2.9,,,,TSHE,1,,118.91,255.027,500141,N,,,,,,
401246,RS31,0404,401246,,137,4,,,,TSHE,1,,105.009,115.812,401246,N,,,,,,
500218,RS31,0411,500218,,137,5.5,,,,TSHE,1,NURSE,119.232,286.566,500218,N,,,,,,
500974,RS31,0406,500974,,137,32.8,,,,TSHE,1,,116.568,165.101,500974,N,,,,,,
500125,RS31,0410,500125,,137,1.4,,,,RHMA,1,,110.242,263.941,500124,Y,,,,,,
500394,RS31,0410,500394,,137,37.4,,,,TSHE,1,WITHES BROOM,104.569,273.533,500394,N,,,,,,
700191,RS31,0606,700191,,137,7.8,,,,TSHE,1,,163.982,151.319,700191,N,,,,,,
600802,RS31,0508,600802,,137,79.6,,,,PSME,1,,131.437,207.86,600802,N,,,,,,
700052,RS31,0510,700052,,137,3.3,,,,TSHE,1,ODD,139.412,252.741,700052,N,,,,,,
700036,RS31,0510,700036,,137,26.5,,,,TSHE,1,,125.585,256.858,700036,Y,,,,,,
601453,RS31,0603,601453,,137,75.9,,,,TSHE,1,,167.788,97.67,601453,N,,,,,,
700602,RS31,0605,700602,,137,69.9,,,,TSHE,1,,152.841,137.776,700602,N,,,,,,
600780,RS31,0505,600780,,137,23.7,,,,THPL,1,,149.784,133.422,600780,N,,,,,,
600761,RS31,0505,600761,,137,6.3,,,,TSHE,1,,131.926,138.278,600761,N,,,,,,
600565,RS31,0511,600565,,137,4.9,,,,RHMA,1,,139.621,280.447,600565,Y,,,,,,
800345,RS31,0601,800345,,137,35.6,,,,TSHE,1,,171.115,36.499,800345,N,,,,,,
601431,RS31,0604,601431,,137,55.8,,,,TSHE,1,,155.109,104.314,601431,N,,,,,,
600738,RS31,0608,600738,,137,25.5,,,,TSHE,1,,151.254,219.258,600738,N,,,,,,
700648,RS31,0604,700648,,137,2.4,,,,TSHE,1,,157.971,123.979,700648,N,,,,,,
601408,RS31,0604,601408,,137,14.5,,,,TSHE,1,,153.791,108.287,601408,N,,,,,,
500152,RS31,0510,500152,,137,32.6,,,,PSME,1,,127.703,273.134,500152,N,,,,,,
600609,RS31,0511,600609,,137,4.4,,,,ACCI,1,5 STEMS; UWD,138.612,297.349,600609,Y,,,,,,
700742,RS31,0506,700742,,137,12.9,,,,TSHE,1,,140.232,168.847,700742,N,,,,,,
601475,RS31,0603,601475,,137,2.1,,,,TSHE,1,,151.055,97.014,601474,Y,,,,,,
800833,RS31,0601,800833,,137,20.2,,,,TSHE,1,,160.422,46.55,800833,N,,,,,,
700825,RS31,0600,700825,,137,15,,,,TSHE,1,,155.557,11.543,700825,N,,,,,,
700174,RS31,0605,700174,,137,6,,,,TSHE,1,,174.79,141.133,700174,N,,,,,,
700157,RS31,0607,700157,,137,7.9,,,,TSHE,1,,173.006,175.398,700157,N,,,,,,
800390,RS31,0600,800390,,137,6.8,,,,ACCI,1,,163.5,0.116,800390,N,,,,,,
700603,RS31,0605,700603,,137,47.8,,,,TSHE,1,,164.726,133.139,700603,N,,,,,,
700161,RS31,0606,700161,,137,1.4,,,,TSHE,1,NURSE,173.801,167.748,700161,N,,,,,,
800381,RS31,0600,800381,,137,8.1,,,,TSHE,1,,168.737,9.341,800381,N,,,,,,
700223,RS31,0511,700223,,137,1.9,,,,RHMA,1,,148.048,290.363,700223,Y,,,,,,
600647,RS31,0508,600647,,137,62.5,,,,PSME,1,,138.436,207.676,600647,N,,,,,,
700390,RS31,0510,700390,,137,1.9,,,,RHMA,1,,146.248,267.623,700389,Y,,,,,,
700719,RS31,0507,700719,,137,34.5,,,,TSHE,1,,139.67,181.567,700719,N,,,,,,
700076,RS31,0509,700076,,137,33.4,,,,TSHE,1,,144.476,239.122,700076,N,,,,,,
700019,RS31,0511,700019,,137,5.7,,,,TSHE,1,NURSE,145.488,276.461,700019,N,,,,,,
700809,RS31,0602,700809,,137,2.7,,,,THPL,1,GROUND,172.241,65.644,700809,N,,,,,,
700384,RS31,0510,700384,,137,3.6,,,,RHMA,1,,147.109,266.173,700384,N,,,,,,
600772,RS31,0505,600772,,137,3.2,,,,TSHE,1,NURSE,128.731,131.559,600772,N,,,,,,
401330,RS31,0506,401330,,137,2,,,,RHMA,1,,125.935,153.245,401329,Y,,,,,,
601485,RS31,0603,601485,,137,29.4,,,,PSME,1,,158.858,83.504,601485,N,,,,,,
601223,RS31,0505,601223,,137,11.3,,,,TSHE,1,,139.404,125.715,601222,Y,,,,,,
600652,RS31,0508,600652,,137,2.8,,,,THPL,1,LEAN,133.455,200.973,600652,N,,,,,,
401328,RS31,0506,401328,,137,1.3,,,,RHMA,1,,125.451,153.654,401327,Y,,,,,,
700039,RS31,0510,700039,,137,45,,,,TSHE,1,,133.261,258.68,700039,Y,,,,,,
600781,RS31,0505,600781,,137,73.3,,,,TSHE,1,,149.904,134.194,600781,N,,,,,,
500553,RS31,0505,500553,,137,1.6,,,,ACMA,1,,126.523,134.628,500552,Y,,,,,,
700798,RS31,0505,700798,,137,23.8,,,,TSHE,1,,144.755,144.851,700798,N,,,,,,
700069,RS31,0509,700069,,137,4.4,,,,TSHE,1,,143.256,244.217,700069,N,,,,,,
700414,RS31,0603,700414,,137,3.7,,,,THPL,1,,164.61,75.186,700414,N,,,,,,
601440,RS31,0604,601440,,137,18.2,,,,TSHE,1,,164.315,108.644,601440,N,,,,,,
700784,RS31,0506,700784,,137,2.3,,,,TSHE,1,,143.272,156.274,700784,N,,,,,,
700420,RS31,0603,700420,,137,1,,,,THPL,1,,165.54,82.848,700420,N,,,,,,
501003,RS31,0509,501003,,137,11.6,,,,TSHE,1,,125.156,245.422,501003,N,,,,,,
600569,RS31,0511,600569,,137,3.6,,,,RHMA,1,,142.598,279.488,600569,Y,,,,,,
700722,RS31,0507,700722,,137,10.6,,,,TSHE,1,,145.601,180.24,700722,N,,,,,,
700084,RS31,0509,700084,,137,18.3,,,,TSHE,1,,137.235,230.171,700084,N,,,,,,
600679,RS31,0506,600679,,137,37.9,,,,PSME,1,,126.323,174.053,600679,N,,,,,,
700221,RS31,0511,700221,,137,1.7,,,,RHMA,1,,149.021,291.321,700220,Y,,,,,,
700728,RS31,0507,700728,,137,7.5,,,,TSHE,1,STRESS,140.1,175.283,700728,N,,,,,,
601262,RS31,0603,601262,,137,27.2,,,,TSHE,1,,150.776,80.448,601262,N,,,,,,
500300,RS31,0511,500300,,137,1,,,,ACCI,1,,131.932,275.559,500300,N,,,,,,
500511,RS31,0506,500511,,137,1.5,,,,RHMA,1,,125.712,167.196,500511,N,,,,,,
700040,RS31,0510,700040,,137,4.5,,,,TSHE,1,,133.261,258.68,700039,Y,,,,,,
700406,RS31,0602,700406,,137,14.7,,,,TSHE,1,,163.849,68.473,700406,N,,,,,,
700404,RS31,0602,700404,,137,14.5,,,,TSHE,1,,157.959,66.985,700404,N,,,,,,
800890,RS31,0600,800890,,137,27.7,,,,TSHE,1,,165.681,14.636,800890,N,,,,,,
700051,RS31,0509,700051,,137,44.7,,,,PSME,1,,136.048,249.727,700051,N,,,,,,
700410,RS31,0603,700410,,137,1.3,,,,THPL,1,,165.272,75.998,700410,N,,,,,,
800379,RS31,0600,800379,,137,18.5,,,,TSHE,1,,171.532,9.495,800379,N,,,,,,
700746,RS31,0606,700746,,137,8.4,,,,TSHE,1,,150.736,169.448,700746,N,,,,,,
700630,RS31,0605,700630,,137,8.7,,,,TSHE,1,,170.371,129.748,700630,N,,,,,,
700449,RS31,0602,700449,,137,156.7,,,,PSME,1,,154.266,62.054,700449,N,,,,,,
700716,RS31,0507,700716,,137,12.3,,,,TSHE,1,,135.793,182.454,700716,N,,,,,,
601477,RS31,0603,601477,,137,23.5,,,,TSHE,1,,150.558,94.52,601477,N,,,,,,
600799,RS31,0504,600799,,137,41.3,,,,PSME,1,,126.345,101.569,600799,N,,,,,,
500509,RS31,0506,500509,,137,2.5,,,,RHMA,1,ODD,126.345,166.084,500509,N,,,,,,
700057,RS31,0509,700057,,137,60.6,,,,PSME,1,,139.127,249.289,700057,N,,,,,,
601399,RS31,0511,601399,,137,36.3,,,,TSHE,1,,126.517,293.769,601399,N,,,,,,
500536,RS31,0506,500536,,137,1,,,,VAPA,1,,140.846,151.935,500536,N,,,,,,
700824,RS31,0600,700824,,137,12,,,,TSHE,1,PMOLT 0700823,152.416,17.416,700824,N,,,,,,
600635,RS31,0510,600635,,137,1.6,,,,RHMA,1,,129.766,254.809,600635,Y,,,,,,
700134,RS31,0607,700134,,137,4.7,,,,TSHE,1,mound,156.602,187.535,700134,N,,,,,,
601406,RS31,0604,601406,,137,5.8,,,,TSHE,1,,159.479,110.545,601406,N,,,,,,
500535,RS31,0506,500535,,137,14.5,,,,THPL,1,LEAN AT BASE,139.946,153.935,500535,N,,,,,,
700067,RS31,0509,700067,,137,3.4,,,,TSHE,1,,141.559,243.603,700067,N,,,,,,
700706,RS31,0607,700706,,137,15.9,,,,TSHE,1,,153.392,185.894,700706,N,,,,,,
601444,RS31,0604,601444,,137,8.5,,,,TSHE,1,STRESS,165.148,105.967,601444,N,,,,,,
700184,RS31,0605,700184,,137,30.2,,,,THPL,1,,172.538,131.123,700184,N,,,,,,
700735,RS31,0506,700735,,137,6.1,,,,TSHE,1,,133.104,169.518,700735,N,,,,,,
700753,RS31,0506,700753,,137,5.2,,,,TSHE,1,,140.887,162.315,700753,N,,,,,,
600732,RS31,0509,600732,,137,31,,,,TSHE,1,,148.871,225.525,600732,N,,,,,,
700166,RS31,0606,700166,,137,4.1,,,,TSHE,1,NURSE,164.399,163.252,700166,N,,,,,,
601372,RS31,0511,601372,,137,6.4,,,,ACCI,1,3 stems; PMOLT 0601371; LEAN,141.055,292.96,601372,Y,,,,,,
600672,RS31,0507,600672,,137,29.2,,,,PSME,1,,130.259,180.282,600672,N,,,,,,
600636,RS31,0510,600636,,137,1.3,,,,RHMA,1,,129.766,254.809,600635,Y,,,,,,
601220,RS31,0504,601220,,137,12.5,,,,TSHE,1,,142.186,123.879,601220,N,,,,,,
500976,RS31,0507,500976,,137,17.8,,,,TSHE,1,,134.877,180.798,500976,N,,,,,,
700132,RS31,0507,700132,,137,30.1,,,,TSHE,1,,149.399,196.784,700132,N,,,,,,
500571,RS31,0505,500571,,137,7.5,,,,THPL,1,BASE SNAPPED; REFUSES TO DIE,126.111,143.309,500571,N,,,,,,
700169,RS31,0606,700169,,137,18.2,,,,THPL,1,BA; STRESS,170.588,152.079,700169,N,,,,,,
500537,RS31,0506,500537,,137,1.2,,,,VAPA,1,,137.126,154.092,500537,N,,,,,,
700047,RS31,0509,700047,,137,18.8,,,,TSHE,1,stilted roots,131.608,249.557,700047,N,,,,,,
500507,RS31,0506,500507,,137,51.1,,,,THPL,1,,125.922,170.63,500507,N,,,,,,
601206,RS31,0504,601206,,137,2.1,,,,THPL,1,UWD,126.643,120.418,601206,N,,,,,,
601358,RS31,0511,601358,,137,2.2,,,,RHMA,1,UWD,132.708,285.465,601358,N,,,,,,
600726,RS31,0508,600726,,137,6.7,,,,TSHE,1,,141.692,215.162,600726,N,,,,,,
700070,RS31,0509,700070,,137,2.8,,,,TSHE,1,,143.766,245.817,700070,N,,,,,,
500330,RS31,0511,500330,,137,1.2,,,,RHMA,1,,129.983,278.985,500330,N,,,,,,
700817,RS31,0601,700817,,137,6.1,,,,TSHE,1,,155.897,32.198,700817,N,,,,,,
601216,RS31,0504,601216,,137,59.8,,,,PSME,1,,136.279,122.006,601216,N,,,,,,
700158,RS31,0606,700158,,137,11.4,,,,TSHE,1,,172.729,171.739,700158,N,,,,,,
600771,RS31,0505,600771,,137,17,,,,THPL,1,,134.669,133.307,600771,N,,,,,,
700639,RS31,0605,700639,,137,25.6,,,,TABR,1,,157.992,134.404,700639,N,,,,,,
601463,RS31,0603,601463,,137,4.5,,,,THPL,1,,161.364,86.883,601463,N,,,,,,
700451,RS31,0602,700451,,137,26.2,,,,TSHE,1,,158.335,55.461,700451,N,,,,,,
700619,RS31,0605,700619,,137,1,,,,VAPA,1,,160.251,147.839,700619,N,,,,,,
601433,RS31,0604,601433,,137,16.9,,,,TSHE,1,,159.186,101.762,601433,N,,,,,,
600673,RS31,0507,600673,,137,9.5,,,,TSHE,1,NURSE,131.863,177.629,600673,N,,,,,,
600401,RS31,0511,600401,,137,13.1,,,,TSHE,1,,127.536,296.135,600401,N,,,,,,
700714,RS31,0507,700714,,137,3,,,,TSHE,1,,146.01,186.205,700714,N,,,,,,
700691,RS31,0602,700691,,137,15.3,,,,TSHE,1,LEAN,169.215,71.935,700691,N,,,,,,
700407,RS31,0602,700407,,137,11.3,,,,ACCI,1,,168.543,70.272,700407,N,,,,,,
601401,RS31,0604,601401,,137,23.9,,,,TSHE,1,PMULT with 0601402,155.809,116.42,601401,N,,,,,,
600554,RS31,0511,600554,,137,7.6,,,,TSHE,1,,148.861,275.725,600554,N,,,,,,
700016,RS31,0510,700016,,137,13.8,,,,TSHE,1,,147.114,273.569,700016,N,,,,,,
600756,RS31,0505,600756,,137,8.6,,,,TSHE,1,NURSE,137.318,139.789,600756,N,,,,,,
700748,RS31,0506,700748,,137,8.1,,,,TSHE,1,STRESS,143.815,168.508,700748,N,,,,,,
501023,RS31,0510,501023,,137,2.4,,,,RHMA,1,STRESS,126.542,251.007,501023,Y,,,,,,
601456,RS31,0603,601456,,137,79.8,,,,TSHE,1,,167.909,86.359,601456,N,,,,,,
700171,RS31,0605,700171,,137,23.7,,,,PSME,1,,170.451,145.349,700171,N,,,,,,
700805,RS31,0602,700805,,137,11.1,,,,TSHE,1,LEAN; recently fallen,168.923,67.797,700805,N,,,,,,
601361,RS31,0511,601361,,137,2,,,,ACCI,1,,134.242,288.526,601361,N,,,,,,
601486,RS31,0603,601486,,137,42.7,,,,TSHE,1,,156.269,82.705,601486,N,,,,,,
600805,RS31,0508,600805,,137,42,,,,PSME,1,,125.398,200.121,600805,N,,,,,,
601409,RS31,0604,601409,,137,9.1,,,,TSHE,1,,153.366,108.373,601409,N,,,,,,
600650,RS31,0508,600650,,137,17.3,,,,TSHE,1,,133.106,205.348,600650,N,,,,,,
600678,RS31,0506,600678,,137,1.4,,,,RHMA,1,,132.427,174.965,600678,N,,,,,,
700800,RS31,0505,700800,,137,1.1,,,,VAPA,1,,147.101,143.745,700800,N,,,,,,
500576,RS31,0505,500576,,137,10.1,,,,THPL,1,,125.24,145.751,500576,N,,,,,,
500329,RS31,0511,500329,,137,4.6,,,,RHMA,1,,129.084,279.874,500329,N,,,,,,
601471,RS31,0603,601471,,137,8.7,,,,ACCI,1,2 STEMS,151.587,99.891,601471,Y,,,,,,
